"CubeId";"plimoinchq"
"PublishingDate";"2026-01-21 09:00"

"Date";"D0";"D1";"Value"
"1980-Q2";"EW";"AP";"61.25300705"
"1980-Q2";"EW";"TP";
"1980-Q2";"EH";"TP3";
"1980-Q2";"EH";"TP1";
"1980-Q2";"EH";"TP2";
"1980-Q2";"EH";"AP";"65.68643888"
"1980-Q2";"EH";"TP";
"1980-Q2";"MH";"TP1";
"1980-Q2";"MH";"TP2";
"1980-Q2";"MH";"TP";
"1980-Q2";"MW";"AP";"56.09517925"
"1980-Q2";"BF";"AP";"65.69938387"
"1980-Q2";"GF";"AP";"61.1723574"
"1980-Q2";"VF";"AP";
"1980-Q3";"EW";"TP3";
"1980-Q3";"EW";"TP1";
"1980-Q3";"EW";"TP2";
"1980-Q3";"EW";"AP";"62.05616019"
"1980-Q3";"EW";"TP";
"1980-Q3";"EH";"TP3";
"1980-Q3";"EH";"TP1";
"1980-Q3";"EH";"TP2";
"1980-Q3";"EH";"AP";"67.61891007"
"1980-Q3";"EH";"TP";
"1980-Q3";"MH";"TP1";
"1980-Q3";"MH";"TP2";
"1980-Q3";"MH";"TP";
"1980-Q3";"MW";"AP";"57.43248758"
"1980-Q3";"BF";"AP";"67.00776957"
"1980-Q3";"GF";"AP";"70.28926764"
"1980-Q3";"VF";"AP";
"1980-Q4";"EW";"TP3";
"1980-Q4";"EW";"TP1";
"1980-Q4";"EW";"TP2";
"1980-Q4";"EW";"AP";"65.49824026"
"1980-Q4";"EW";"TP";
"1980-Q4";"EH";"TP3";
"1980-Q4";"EH";"TP1";
"1980-Q4";"EH";"TP2";
"1980-Q4";"EH";"AP";"66.87902554"
"1980-Q4";"EH";"TP";
"1980-Q4";"MH";"TP1";
"1980-Q4";"MH";"TP2";
"1980-Q4";"MH";"TP";
"1980-Q4";"MW";"AP";"60.40256656"
"1980-Q4";"BF";"AP";"69.27960131"
"1980-Q4";"GF";"AP";"81.89670899"
"1980-Q4";"VF";"AP";
"1981-Q1";"EW";"TP3";
"1981-Q1";"EW";"TP1";
"1981-Q1";"EW";"TP2";
"1981-Q1";"EW";"AP";"67.07827731"
"1981-Q1";"EW";"TP";
"1981-Q1";"EH";"TP3";
"1981-Q1";"EH";"TP1";
"1981-Q1";"EH";"TP2";
"1981-Q1";"EH";"AP";"70.67562681"
"1981-Q1";"EH";"TP";
"1981-Q1";"MH";"TP1";
"1981-Q1";"MH";"TP2";
"1981-Q1";"MH";"TP";
"1981-Q1";"MW";"AP";"62.31528696"
"1981-Q1";"BF";"AP";"71.99329508"
"1981-Q1";"GF";"AP";"64.14132412"
"1981-Q1";"VF";"AP";
"1981-Q2";"EW";"TP3";
"1981-Q2";"EW";"TP1";
"1981-Q2";"EW";"TP2";
"1981-Q2";"EW";"AP";"68.046476"
"1981-Q2";"EW";"TP";
"1981-Q2";"EH";"TP3";
"1981-Q2";"EH";"TP1";
"1981-Q2";"EH";"TP2";
"1981-Q2";"EH";"AP";"73.53462441"
"1981-Q2";"EH";"TP";
"1981-Q2";"MH";"TP1";
"1981-Q2";"MH";"TP2";
"1981-Q2";"MH";"TP";
"1981-Q2";"MW";"AP";"66.0689339"
"1981-Q2";"BF";"AP";"76.62534934"
"1981-Q2";"GF";"AP";"78.30488154"
"1981-Q2";"VF";"AP";
"1981-Q3";"EW";"TP3";
"1981-Q3";"EW";"TP1";
"1981-Q3";"EW";"TP2";
"1981-Q3";"EW";"AP";"68.69169642"
"1981-Q3";"EW";"TP";
"1981-Q3";"EH";"TP3";
"1981-Q3";"EH";"TP1";
"1981-Q3";"EH";"TP2";
"1981-Q3";"EH";"AP";"73.98448096"
"1981-Q3";"EH";"TP";
"1981-Q3";"MH";"TP1";
"1981-Q3";"MH";"TP2";
"1981-Q3";"MH";"TP";
"1981-Q3";"MW";"AP";"66.27365053"
"1981-Q3";"BF";"AP";"79.2201278"
"1981-Q3";"GF";"AP";"75.99088174"
"1981-Q3";"VF";"AP";
"1981-Q4";"EW";"TP3";
"1981-Q4";"EW";"TP1";
"1981-Q4";"EW";"TP2";
"1981-Q4";"EW";"AP";"70.04601472"
"1981-Q4";"EW";"TP";
"1981-Q4";"EH";"TP3";
"1981-Q4";"EH";"TP1";
"1981-Q4";"EH";"TP2";
"1981-Q4";"EH";"AP";"75.00270802"
"1981-Q4";"EH";"TP";
"1981-Q4";"MH";"TP1";
"1981-Q4";"MH";"TP2";
"1981-Q4";"MH";"TP";
"1981-Q4";"MW";"AP";"71.08344149"
"1981-Q4";"BF";"AP";"76.50646842"
"1981-Q4";"GF";"AP";"80.38189754"
"1981-Q4";"VF";"AP";
"1982-Q1";"EW";"TP3";
"1982-Q1";"EW";"TP1";
"1982-Q1";"EW";"TP2";
"1982-Q1";"EW";"AP";"71.06307473"
"1982-Q1";"EW";"TP";
"1982-Q1";"EH";"TP3";
"1982-Q1";"EH";"TP1";
"1982-Q1";"EH";"TP2";
"1982-Q1";"EH";"AP";"77.5634481"
"1982-Q1";"EH";"TP";
"1982-Q1";"MH";"TP1";
"1982-Q1";"MH";"TP2";
"1982-Q1";"MH";"TP";
"1982-Q1";"MW";"AP";"72.64523753"
"1982-Q1";"BF";"AP";"77.67649064"
"1982-Q1";"GF";"AP";"71.33925756"
"1982-Q1";"VF";"AP";
"1982-Q2";"EW";"TP3";
"1982-Q2";"EW";"TP1";
"1982-Q2";"EW";"TP2";
"1982-Q2";"EW";"AP";"71.3054564"
"1982-Q2";"EW";"TP";
"1982-Q2";"EH";"TP3";
"1982-Q2";"EH";"TP1";
"1982-Q2";"EH";"TP2";
"1982-Q2";"EH";"AP";"76.09293489"
"1982-Q2";"EH";"TP";
"1982-Q2";"MH";"TP1";
"1982-Q2";"MH";"TP2";
"1982-Q2";"MH";"TP";
"1982-Q2";"MW";"AP";"75.33514098"
"1982-Q2";"BF";"AP";"74.88341259"
"1982-Q2";"GF";"AP";"76.55724908"
"1982-Q2";"VF";"AP";
"1982-Q3";"EW";"TP3";
"1982-Q3";"EW";"TP1";
"1982-Q3";"EW";"TP2";
"1982-Q3";"EW";"AP";"72.00698515"
"1982-Q3";"EW";"TP";
"1982-Q3";"EH";"TP3";
"1982-Q3";"EH";"TP1";
"1982-Q3";"EH";"TP2";
"1982-Q3";"EH";"AP";"76.46148008"
"1982-Q3";"EH";"TP";
"1982-Q3";"MH";"TP1";
"1982-Q3";"MH";"TP2";
"1982-Q3";"MH";"TP";
"1982-Q3";"MW";"AP";"74.45014515"
"1982-Q3";"BF";"AP";"81.15434162"
"1982-Q3";"GF";"AP";"66.70620985"
"1982-Q3";"VF";"AP";
"1982-Q4";"EW";"TP3";
"1982-Q4";"EW";"TP1";
"1982-Q4";"EW";"TP2";
"1982-Q4";"EW";"AP";"73.02581552"
"1982-Q4";"EW";"TP";
"1982-Q4";"EH";"TP3";
"1982-Q4";"EH";"TP1";
"1982-Q4";"EH";"TP2";
"1982-Q4";"EH";"AP";"77.63902833"
"1982-Q4";"EH";"TP";
"1982-Q4";"MH";"TP1";
"1982-Q4";"MH";"TP2";
"1982-Q4";"MH";"TP";
"1982-Q4";"MW";"AP";"76.13584834"
"1982-Q4";"BF";"AP";"77.4040354"
"1982-Q4";"GF";"AP";"66.58997642"
"1982-Q4";"VF";"AP";
"1983-Q1";"EW";"TP3";
"1983-Q1";"EW";"TP1";
"1983-Q1";"EW";"TP2";
"1983-Q1";"EW";"AP";"72.86027265"
"1983-Q1";"EW";"TP";
"1983-Q1";"EH";"TP3";
"1983-Q1";"EH";"TP1";
"1983-Q1";"EH";"TP2";
"1983-Q1";"EH";"AP";"78.26644572"
"1983-Q1";"EH";"TP";
"1983-Q1";"MH";"TP1";
"1983-Q1";"MH";"TP2";
"1983-Q1";"MH";"TP";
"1983-Q1";"MW";"AP";"76.29599013"
"1983-Q1";"BF";"AP";"79.52766839"
"1983-Q1";"GF";"AP";"83.45042418"
"1983-Q1";"VF";"AP";
"1983-Q2";"EW";"TP3";
"1983-Q2";"EW";"TP1";
"1983-Q2";"EW";"TP2";
"1983-Q2";"EW";"AP";"74.60851693"
"1983-Q2";"EW";"TP";
"1983-Q2";"EH";"TP3";
"1983-Q2";"EH";"TP1";
"1983-Q2";"EH";"TP2";
"1983-Q2";"EH";"AP";"78.91845785"
"1983-Q2";"EH";"TP";
"1983-Q2";"MH";"TP1";
"1983-Q2";"MH";"TP2";
"1983-Q2";"MH";"TP";
"1983-Q2";"MW";"AP";"77.40146535"
"1983-Q2";"BF";"AP";"81.80870745"
"1983-Q2";"GF";"AP";"85.92825671"
"1983-Q2";"VF";"AP";
"1983-Q3";"EW";"TP3";
"1983-Q3";"EW";"TP1";
"1983-Q3";"EW";"TP2";
"1983-Q3";"EW";"AP";"76.33039136"
"1983-Q3";"EW";"TP";
"1983-Q3";"EH";"TP3";
"1983-Q3";"EH";"TP1";
"1983-Q3";"EH";"TP2";
"1983-Q3";"EH";"AP";"81.26090485"
"1983-Q3";"EH";"TP";
"1983-Q3";"MH";"TP1";
"1983-Q3";"MH";"TP2";
"1983-Q3";"MH";"TP";
"1983-Q3";"MW";"AP";"76.79328811"
"1983-Q3";"BF";"AP";"87.51275027"
"1983-Q3";"GF";"AP";"81.07423127"
"1983-Q3";"VF";"AP";
"1983-Q4";"EW";"TP3";
"1983-Q4";"EW";"TP1";
"1983-Q4";"EW";"TP2";
"1983-Q4";"EW";"AP";"77.87603402"
"1983-Q4";"EW";"TP";
"1983-Q4";"EH";"TP3";
"1983-Q4";"EH";"TP1";
"1983-Q4";"EH";"TP2";
"1983-Q4";"EH";"AP";"81.95738149"
"1983-Q4";"EH";"TP";
"1983-Q4";"MH";"TP1";
"1983-Q4";"MH";"TP2";
"1983-Q4";"MH";"TP";
"1983-Q4";"MW";"AP";"79.75772314"
"1983-Q4";"BF";"AP";"89.03289403"
"1983-Q4";"GF";"AP";"72.88783545"
"1983-Q4";"VF";"AP";
"1984-Q1";"EW";"TP3";
"1984-Q1";"EW";"TP1";
"1984-Q1";"EW";"TP2";
"1984-Q1";"EW";"AP";"78.51687147"
"1984-Q1";"EW";"TP";
"1984-Q1";"EH";"TP3";
"1984-Q1";"EH";"TP1";
"1984-Q1";"EH";"TP2";
"1984-Q1";"EH";"AP";"83.65334724"
"1984-Q1";"EH";"TP";
"1984-Q1";"MH";"TP1";
"1984-Q1";"MH";"TP2";
"1984-Q1";"MH";"TP";
"1984-Q1";"MW";"AP";"78.63670298"
"1984-Q1";"BF";"AP";"88.93714117"
"1984-Q1";"GF";"AP";"78.5253783"
"1984-Q1";"VF";"AP";
"1984-Q2";"EW";"TP3";
"1984-Q2";"EW";"TP1";
"1984-Q2";"EW";"TP2";
"1984-Q2";"EW";"AP";"80.9453302"
"1984-Q2";"EW";"TP";
"1984-Q2";"EH";"TP3";
"1984-Q2";"EH";"TP1";
"1984-Q2";"EH";"TP2";
"1984-Q2";"EH";"AP";"84.88193538"
"1984-Q2";"EH";"TP";
"1984-Q2";"MH";"TP1";
"1984-Q2";"MH";"TP2";
"1984-Q2";"MH";"TP";
"1984-Q2";"MW";"AP";"80.33830878"
"1984-Q2";"BF";"AP";"86.87741028"
"1984-Q2";"GF";"AP";"76.90266906"
"1984-Q2";"VF";"AP";
"1984-Q3";"EW";"TP3";
"1984-Q3";"EW";"TP1";
"1984-Q3";"EW";"TP2";
"1984-Q3";"EW";"AP";"80.62481123"
"1984-Q3";"EW";"TP";
"1984-Q3";"EH";"TP3";
"1984-Q3";"EH";"TP1";
"1984-Q3";"EH";"TP2";
"1984-Q3";"EH";"AP";"85.18010818"
"1984-Q3";"EH";"TP";
"1984-Q3";"MH";"TP1";
"1984-Q3";"MH";"TP2";
"1984-Q3";"MH";"TP";
"1984-Q3";"MW";"AP";"79.86966377"
"1984-Q3";"BF";"AP";"83.40750684"
"1984-Q3";"GF";"AP";"85.13276756"
"1984-Q3";"VF";"AP";
"1984-Q4";"EW";"TP3";
"1984-Q4";"EW";"TP1";
"1984-Q4";"EW";"TP2";
"1984-Q4";"EW";"AP";"82.31553341"
"1984-Q4";"EW";"TP";
"1984-Q4";"EH";"TP3";
"1984-Q4";"EH";"TP1";
"1984-Q4";"EH";"TP2";
"1984-Q4";"EH";"AP";"84.76507433"
"1984-Q4";"EH";"TP";
"1984-Q4";"MH";"TP1";
"1984-Q4";"MH";"TP2";
"1984-Q4";"MH";"TP";
"1984-Q4";"MW";"AP";"82.0592465"
"1984-Q4";"BF";"AP";"80.74758229"
"1984-Q4";"GF";"AP";"83.88199142"
"1984-Q4";"VF";"AP";
"1985-Q1";"EW";"TP3";
"1985-Q1";"EW";"TP1";
"1985-Q1";"EW";"TP2";
"1985-Q1";"EW";"AP";"83.62558049"
"1985-Q1";"EW";"TP";
"1985-Q1";"EH";"TP3";
"1985-Q1";"EH";"TP1";
"1985-Q1";"EH";"TP2";
"1985-Q1";"EH";"AP";"88.89733448"
"1985-Q1";"EH";"TP";
"1985-Q1";"MH";"TP1";
"1985-Q1";"MH";"TP2";
"1985-Q1";"MH";"TP";
"1985-Q1";"MW";"AP";"83.21794182"
"1985-Q1";"BF";"AP";"81.64935045"
"1985-Q1";"GF";"AP";"85.58714689"
"1985-Q1";"VF";"AP";
"1985-Q2";"EW";"TP3";
"1985-Q2";"EW";"TP1";
"1985-Q2";"EW";"TP2";
"1985-Q2";"EW";"AP";"84.10360353"
"1985-Q2";"EW";"TP";
"1985-Q2";"EH";"TP3";
"1985-Q2";"EH";"TP1";
"1985-Q2";"EH";"TP2";
"1985-Q2";"EH";"AP";"87.50842705"
"1985-Q2";"EH";"TP";
"1985-Q2";"MH";"TP1";
"1985-Q2";"MH";"TP2";
"1985-Q2";"MH";"TP";
"1985-Q2";"MW";"AP";"84.86743744"
"1985-Q2";"BF";"AP";"82.29899644"
"1985-Q2";"GF";"AP";"89.02590771"
"1985-Q2";"VF";"AP";
"1985-Q3";"EW";"TP3";
"1985-Q3";"EW";"TP1";
"1985-Q3";"EW";"TP2";
"1985-Q3";"EW";"AP";"85.47346081"
"1985-Q3";"EW";"TP";
"1985-Q3";"EH";"TP3";
"1985-Q3";"EH";"TP1";
"1985-Q3";"EH";"TP2";
"1985-Q3";"EH";"AP";"89.02831606"
"1985-Q3";"EH";"TP";
"1985-Q3";"MH";"TP1";
"1985-Q3";"MH";"TP2";
"1985-Q3";"MH";"TP";
"1985-Q3";"MW";"AP";"83.77430077"
"1985-Q3";"BF";"AP";"87.10890799"
"1985-Q3";"GF";"AP";"76.05819479"
"1985-Q3";"VF";"AP";
"1985-Q4";"EW";"TP3";
"1985-Q4";"EW";"TP1";
"1985-Q4";"EW";"TP2";
"1985-Q4";"EW";"AP";"86.82455945"
"1985-Q4";"EW";"TP";
"1985-Q4";"EH";"TP3";
"1985-Q4";"EH";"TP1";
"1985-Q4";"EH";"TP2";
"1985-Q4";"EH";"AP";"89.61485785"
"1985-Q4";"EH";"TP";
"1985-Q4";"MH";"TP1";
"1985-Q4";"MH";"TP2";
"1985-Q4";"MH";"TP";
"1985-Q4";"MW";"AP";"84.69712119"
"1985-Q4";"BF";"AP";"89.33297653"
"1985-Q4";"GF";"AP";"73.61005002"
"1985-Q4";"VF";"AP";
"1986-Q1";"EW";"TP3";
"1986-Q1";"EW";"TP1";
"1986-Q1";"EW";"TP2";
"1986-Q1";"EW";"AP";"88.69308885"
"1986-Q1";"EW";"TP";
"1986-Q1";"EH";"TP3";
"1986-Q1";"EH";"TP1";
"1986-Q1";"EH";"TP2";
"1986-Q1";"EH";"AP";"94.13468942"
"1986-Q1";"EH";"TP";
"1986-Q1";"MH";"TP1";
"1986-Q1";"MH";"TP2";
"1986-Q1";"MH";"TP";
"1986-Q1";"MW";"AP";"84.41271318"
"1986-Q1";"BF";"AP";"102.45093685"
"1986-Q1";"GF";"AP";"82.91312008"
"1986-Q1";"VF";"AP";
"1986-Q2";"EW";"TP3";
"1986-Q2";"EW";"TP1";
"1986-Q2";"EW";"TP2";
"1986-Q2";"EW";"AP";"88.52975863"
"1986-Q2";"EW";"TP";
"1986-Q2";"EH";"TP3";
"1986-Q2";"EH";"TP1";
"1986-Q2";"EH";"TP2";
"1986-Q2";"EH";"AP";"92.31502727"
"1986-Q2";"EH";"TP";
"1986-Q2";"MH";"TP1";
"1986-Q2";"MH";"TP2";
"1986-Q2";"MH";"TP";
"1986-Q2";"MW";"AP";"85.56338255"
"1986-Q2";"BF";"AP";"96.14974728"
"1986-Q2";"GF";"AP";"78.23488597"
"1986-Q2";"VF";"AP";
"1986-Q3";"EW";"TP3";
"1986-Q3";"EW";"TP1";
"1986-Q3";"EW";"TP2";
"1986-Q3";"EW";"AP";"90.43758464"
"1986-Q3";"EW";"TP";
"1986-Q3";"EH";"TP3";
"1986-Q3";"EH";"TP1";
"1986-Q3";"EH";"TP2";
"1986-Q3";"EH";"AP";"94.36985431"
"1986-Q3";"EH";"TP";
"1986-Q3";"MH";"TP1";
"1986-Q3";"MH";"TP2";
"1986-Q3";"MH";"TP";
"1986-Q3";"MW";"AP";"86.06805609"
"1986-Q3";"BF";"AP";"94.85771539"
"1986-Q3";"GF";"AP";"80.38044398"
"1986-Q3";"VF";"AP";
"1986-Q4";"EW";"TP3";
"1986-Q4";"EW";"TP1";
"1986-Q4";"EW";"TP2";
"1986-Q4";"EW";"AP";"90.70308672"
"1986-Q4";"EW";"TP";
"1986-Q4";"EH";"TP3";
"1986-Q4";"EH";"TP1";
"1986-Q4";"EH";"TP2";
"1986-Q4";"EH";"AP";"95.46161736"
"1986-Q4";"EH";"TP";
"1986-Q4";"MH";"TP1";
"1986-Q4";"MH";"TP2";
"1986-Q4";"MH";"TP";
"1986-Q4";"MW";"AP";"88.74055792"
"1986-Q4";"BF";"AP";"97.52097848"
"1986-Q4";"GF";"AP";"82.25789728"
"1986-Q4";"VF";"AP";
"1987-Q1";"EW";"TP3";
"1987-Q1";"EW";"TP1";
"1987-Q1";"EW";"TP2";
"1987-Q1";"EW";"AP";"94.18491364"
"1987-Q1";"EW";"TP";
"1987-Q1";"EH";"TP3";
"1987-Q1";"EH";"TP1";
"1987-Q1";"EH";"TP2";
"1987-Q1";"EH";"AP";"97.4005437"
"1987-Q1";"EH";"TP";
"1987-Q1";"MH";"TP1";
"1987-Q1";"MH";"TP2";
"1987-Q1";"MH";"TP";
"1987-Q1";"MW";"AP";"88.21836686"
"1987-Q1";"BF";"AP";"95.25210159"
"1987-Q1";"GF";"AP";"100.91055274"
"1987-Q1";"VF";"AP";
"1987-Q2";"EW";"TP3";
"1987-Q2";"EW";"TP1";
"1987-Q2";"EW";"TP2";
"1987-Q2";"EW";"AP";"95.81433234"
"1987-Q2";"EW";"TP";
"1987-Q2";"EH";"TP3";
"1987-Q2";"EH";"TP1";
"1987-Q2";"EH";"TP2";
"1987-Q2";"EH";"AP";"99.87437186"
"1987-Q2";"EH";"TP";
"1987-Q2";"MH";"TP1";
"1987-Q2";"MH";"TP2";
"1987-Q2";"MH";"TP";
"1987-Q2";"MW";"AP";"91.29657777"
"1987-Q2";"BF";"AP";"101.89590727"
"1987-Q2";"GF";"AP";"99.65803662"
"1987-Q2";"VF";"AP";
"1987-Q3";"EW";"TP3";
"1987-Q3";"EW";"TP1";
"1987-Q3";"EW";"TP2";
"1987-Q3";"EW";"AP";"97.6527157"
"1987-Q3";"EW";"TP";
"1987-Q3";"EH";"TP3";
"1987-Q3";"EH";"TP1";
"1987-Q3";"EH";"TP2";
"1987-Q3";"EH";"AP";"101.85432874"
"1987-Q3";"EH";"TP";
"1987-Q3";"MH";"TP1";
"1987-Q3";"MH";"TP2";
"1987-Q3";"MH";"TP";
"1987-Q3";"MW";"AP";"92.39710688"
"1987-Q3";"BF";"AP";"101.23689048"
"1987-Q3";"GF";"AP";"89.51367228"
"1987-Q3";"VF";"AP";
"1987-Q4";"EW";"TP3";
"1987-Q4";"EW";"TP1";
"1987-Q4";"EW";"TP2";
"1987-Q4";"EW";"AP";"101.66089495"
"1987-Q4";"EW";"TP";
"1987-Q4";"EH";"TP3";
"1987-Q4";"EH";"TP1";
"1987-Q4";"EH";"TP2";
"1987-Q4";"EH";"AP";"102.59827522"
"1987-Q4";"EH";"TP";
"1987-Q4";"MH";"TP1";
"1987-Q4";"MH";"TP2";
"1987-Q4";"MH";"TP";
"1987-Q4";"MW";"AP";"95.74720582"
"1987-Q4";"BF";"AP";"106.70536868"
"1987-Q4";"GF";"AP";"91.86256371"
"1987-Q4";"VF";"AP";
"1988-Q1";"EW";"TP3";
"1988-Q1";"EW";"TP1";
"1988-Q1";"EW";"TP2";
"1988-Q1";"EW";"AP";"103.26527139"
"1988-Q1";"EW";"TP";
"1988-Q1";"EH";"TP3";
"1988-Q1";"EH";"TP1";
"1988-Q1";"EH";"TP2";
"1988-Q1";"EH";"AP";"108.55837244"
"1988-Q1";"EH";"TP";
"1988-Q1";"MH";"TP1";
"1988-Q1";"MH";"TP2";
"1988-Q1";"MH";"TP";
"1988-Q1";"MW";"AP";"95.83606619"
"1988-Q1";"BF";"AP";"106.77624226"
"1988-Q1";"GF";"AP";"98.74930672"
"1988-Q1";"VF";"AP";
"1988-Q2";"EW";"TP3";
"1988-Q2";"EW";"TP1";
"1988-Q2";"EW";"TP2";
"1988-Q2";"EW";"AP";"105.61516545"
"1988-Q2";"EW";"TP";
"1988-Q2";"EH";"TP3";
"1988-Q2";"EH";"TP1";
"1988-Q2";"EH";"TP2";
"1988-Q2";"EH";"AP";"112.29930759"
"1988-Q2";"EH";"TP";
"1988-Q2";"MH";"TP1";
"1988-Q2";"MH";"TP2";
"1988-Q2";"MH";"TP";
"1988-Q2";"MW";"AP";"103.04750968"
"1988-Q2";"BF";"AP";"105.45517284"
"1988-Q2";"GF";"AP";"102.32645807"
"1988-Q2";"VF";"AP";
"1988-Q3";"EW";"TP3";
"1988-Q3";"EW";"TP1";
"1988-Q3";"EW";"TP2";
"1988-Q3";"EW";"AP";"111.04498801"
"1988-Q3";"EW";"TP";
"1988-Q3";"EH";"TP3";
"1988-Q3";"EH";"TP1";
"1988-Q3";"EH";"TP2";
"1988-Q3";"EH";"AP";"115.85519116"
"1988-Q3";"EH";"TP";
"1988-Q3";"MH";"TP1";
"1988-Q3";"MH";"TP2";
"1988-Q3";"MH";"TP";
"1988-Q3";"MW";"AP";"102.59543076"
"1988-Q3";"BF";"AP";"116.47569447"
"1988-Q3";"GF";"AP";"105.11034334"
"1988-Q3";"VF";"AP";
"1988-Q4";"EW";"TP3";
"1988-Q4";"EW";"TP1";
"1988-Q4";"EW";"TP2";
"1988-Q4";"EW";"AP";"111.57144028"
"1988-Q4";"EW";"TP";
"1988-Q4";"EH";"TP3";
"1988-Q4";"EH";"TP1";
"1988-Q4";"EH";"TP2";
"1988-Q4";"EH";"AP";"125.1262462"
"1988-Q4";"EH";"TP";
"1988-Q4";"MH";"TP1";
"1988-Q4";"MH";"TP2";
"1988-Q4";"MH";"TP";
"1988-Q4";"MW";"AP";"108.0972253"
"1988-Q4";"BF";"AP";"114.1481588"
"1988-Q4";"GF";"AP";"100.77082182"
"1988-Q4";"VF";"AP";
"1989-Q1";"EW";"TP3";
"1989-Q1";"EW";"TP1";
"1989-Q1";"EW";"TP2";
"1989-Q1";"EW";"AP";"117.37005172"
"1989-Q1";"EW";"TP";
"1989-Q1";"EH";"TP3";
"1989-Q1";"EH";"TP1";
"1989-Q1";"EH";"TP2";
"1989-Q1";"EH";"AP";"126.37731358"
"1989-Q1";"EH";"TP";
"1989-Q1";"MH";"TP1";
"1989-Q1";"MH";"TP2";
"1989-Q1";"MH";"TP";
"1989-Q1";"MW";"AP";"107.52597518"
"1989-Q1";"BF";"AP";"116.92171774"
"1989-Q1";"GF";"AP";"103.27174444"
"1989-Q1";"VF";"AP";
"1989-Q2";"EW";"TP3";
"1989-Q2";"EW";"TP1";
"1989-Q2";"EW";"TP2";
"1989-Q2";"EW";"AP";"116.47763847"
"1989-Q2";"EW";"TP";
"1989-Q2";"EH";"TP3";
"1989-Q2";"EH";"TP1";
"1989-Q2";"EH";"TP2";
"1989-Q2";"EH";"AP";"129.82966726"
"1989-Q2";"EH";"TP";
"1989-Q2";"MH";"TP1";
"1989-Q2";"MH";"TP2";
"1989-Q2";"MH";"TP";
"1989-Q2";"MW";"AP";"114.71132883"
"1989-Q2";"BF";"AP";"118.038819"
"1989-Q2";"GF";"AP";"101.81067734"
"1989-Q2";"VF";"AP";
"1989-Q3";"EW";"TP3";
"1989-Q3";"EW";"TP1";
"1989-Q3";"EW";"TP2";
"1989-Q3";"EW";"AP";"118.86183446"
"1989-Q3";"EW";"TP";
"1989-Q3";"EH";"TP3";
"1989-Q3";"EH";"TP1";
"1989-Q3";"EH";"TP2";
"1989-Q3";"EH";"AP";"130.91778212"
"1989-Q3";"EH";"TP";
"1989-Q3";"MH";"TP1";
"1989-Q3";"MH";"TP2";
"1989-Q3";"MH";"TP";
"1989-Q3";"MW";"AP";"118.96060984"
"1989-Q3";"BF";"AP";"114.55685858"
"1989-Q3";"GF";"AP";"106.54095279"
"1989-Q3";"VF";"AP";
"1989-Q4";"EW";"TP3";
"1989-Q4";"EW";"TP1";
"1989-Q4";"EW";"TP2";
"1989-Q4";"EW";"AP";"121.94818447"
"1989-Q4";"EW";"TP";
"1989-Q4";"EH";"TP3";
"1989-Q4";"EH";"TP1";
"1989-Q4";"EH";"TP2";
"1989-Q4";"EH";"AP";"133.55532776"
"1989-Q4";"EH";"TP";
"1989-Q4";"MH";"TP1";
"1989-Q4";"MH";"TP2";
"1989-Q4";"MH";"TP";
"1989-Q4";"MW";"AP";"124.48554017"
"1989-Q4";"BF";"AP";"131.07253129"
"1989-Q4";"GF";"AP";"117.43109582"
"1989-Q4";"VF";"AP";
"1990-Q1";"EW";"TP3";
"1990-Q1";"EW";"TP1";
"1990-Q1";"EW";"TP2";
"1990-Q1";"EW";"AP";"123.75760549"
"1990-Q1";"EW";"TP";
"1990-Q1";"EH";"TP3";
"1990-Q1";"EH";"TP1";
"1990-Q1";"EH";"TP2";
"1990-Q1";"EH";"AP";"132.63482966"
"1990-Q1";"EH";"TP";
"1990-Q1";"MH";"TP1";
"1990-Q1";"MH";"TP2";
"1990-Q1";"MH";"TP";
"1990-Q1";"MW";"AP";"129.80950407"
"1990-Q1";"BF";"AP";"139.48946564"
"1990-Q1";"GF";"AP";"108.17213178"
"1990-Q1";"VF";"AP";
"1990-Q2";"EW";"TP3";
"1990-Q2";"EW";"TP1";
"1990-Q2";"EW";"TP2";
"1990-Q2";"EW";"AP";"126.96186697"
"1990-Q2";"EW";"TP";
"1990-Q2";"EH";"TP3";
"1990-Q2";"EH";"TP1";
"1990-Q2";"EH";"TP2";
"1990-Q2";"EH";"AP";"129.83506548"
"1990-Q2";"EH";"TP";
"1990-Q2";"MH";"TP1";
"1990-Q2";"MH";"TP2";
"1990-Q2";"MH";"TP";
"1990-Q2";"MW";"AP";"134.89938855"
"1990-Q2";"BF";"AP";"135.36581379"
"1990-Q2";"GF";"AP";"129.92726098"
"1990-Q2";"VF";"AP";
"1990-Q3";"EW";"TP3";
"1990-Q3";"EW";"TP1";
"1990-Q3";"EW";"TP2";
"1990-Q3";"EW";"AP";"125.04932745"
"1990-Q3";"EW";"TP";
"1990-Q3";"EH";"TP3";
"1990-Q3";"EH";"TP1";
"1990-Q3";"EH";"TP2";
"1990-Q3";"EH";"AP";"129.50698569"
"1990-Q3";"EH";"TP";
"1990-Q3";"MH";"TP1";
"1990-Q3";"MH";"TP2";
"1990-Q3";"MH";"TP";
"1990-Q3";"MW";"AP";"140.79719964"
"1990-Q3";"BF";"AP";"134.89159606"
"1990-Q3";"GF";"AP";"123.3223914"
"1990-Q3";"VF";"AP";
"1990-Q4";"EW";"TP3";
"1990-Q4";"EW";"TP1";
"1990-Q4";"EW";"TP2";
